2025-09-29 19:44:54.861 | INFO     | infra.logging:setup_structured_logging:382 | Structured logging initialized
2025-09-29 23:32:18.138 | INFO     | infra.persistence:__init__:39 | StateManager initialized: data\bot_state.json
2025-09-29 23:32:18.139 | INFO     | runner.live:__init__:75 | Live trading engine initialized
2025-09-29 23:32:18.139 | INFO     | runner.live:start:85 | Starting live trading engine...
2025-09-29 23:32:18.139 | INFO     | runner.live:_initialize_components:154 | Initializing trading components...
2025-09-29 23:32:19.086 | ERROR    | runner.live:start:106 | Failed to start live trading engine: 'PositionManager' object has no attribute 'get_position'
2025-09-29 23:32:19.087 | ERROR    | runner.live:run_live_trading:614 | Live trading session failed: 'PositionManager' object has no attribute 'get_position'
2025-09-29 23:32:19.087 | INFO     | runner.live:run_live_trading:617 | Live trading session ended
2025-09-29 23:43:43.556 | INFO     | infra.logging:setup_structured_logging:378 | Structured logging initialized
2025-09-29 23:43:43.557 | INFO     | runner.paper:run_paper_trading:712 | Starting paper trading session
2025-09-29 23:43:43.557 | INFO     | strategy.exits:__init__:87 | ExitManager initialized
2025-09-29 23:43:43.558 | INFO     | infra.metrics:__init__:105 | MetricsCollector initialized
2025-09-29 23:43:43.558 | INFO     | infra.persistence:__init__:39 | StateManager initialized: data\bot_state.json
2025-09-29 23:43:43.558 | INFO     | runner.paper:__init__:81 | Paper trading engine initialized
2025-09-29 23:43:43.558 | INFO     | runner.paper:start:94 | Starting paper trading engine...
2025-09-29 23:43:43.560 | INFO     | runner.paper:_initialize_components:164 | Initializing paper trading components...
2025-09-29 23:43:43.560 | DEBUG    | runner.paper:_initialize_components:167 | Initializing client: MockBinanceClient
2025-09-29 23:43:43.561 | DEBUG    | runner.paper:_initialize_components:171 | Initializing position manager: PositionManager
2025-09-29 23:43:43.561 | DEBUG    | runner.paper:_initialize_components:172 | PositionManager has initialize method: True
2025-09-29 23:43:43.561 | DEBUG    | runner.paper:_initialize_components:182 | Initializing signal generator: SignalGenerator
2025-09-29 23:43:43.561 | DEBUG    | runner.paper:_initialize_components:186 | Starting metrics collection: MetricsCollector
2025-09-29 23:43:43.561 | INFO     | infra.metrics:start:118 | Metrics collection started
2025-09-29 23:43:43.562 | INFO     | runner.paper:_initialize_components:189 | All components initialized successfully
2025-09-29 23:43:43.562 | INFO     | infra.persistence:load_state:101 | State loaded: data\bot_state_paper.json (saved: 2025-09-29T16:48:14.487302)
2025-09-29 23:43:43.562 | INFO     | runner.paper:_load_state:643 | Paper trading state loaded successfully
2025-09-29 23:43:43.563 | INFO     | runner.paper:start:106 | Paper trading engine started successfully
2025-09-29 23:43:43.563 | INFO     | runner.paper:_run_trading_loop:201 | Starting paper trading loop
2025-09-29 23:44:00.672 | INFO     | runner.paper:stop:121 | Stopping paper trading engine...
2025-09-29 23:44:00.674 | DEBUG    | infra.persistence:save_state:69 | State saved: data\bot_state_paper.json
2025-09-29 23:44:00.674 | DEBUG    | runner.paper:_save_state:662 | Paper trading state saved successfully
2025-09-29 23:44:00.674 | INFO     | infra.metrics:stop:123 | Metrics collection stopped
2025-09-29 23:44:00.675 | INFO     | runner.paper:_log_final_stats:693 | Paper trading session summary
2025-09-29 23:44:00.676 | INFO     | runner.paper:stop:139 | Paper trading engine stopped
2025-09-29 23:44:00.676 | INFO     | runner.paper:run_paper_trading:725 | Paper trading session ended
2025-09-29 23:44:04.389 | INFO     | infra.logging:setup_structured_logging:378 | Structured logging initialized
2025-09-29 23:44:04.389 | INFO     | runner.live:run_live_trading:604 | Starting live trading session
2025-09-29 23:44:04.389 | INFO     | strategy.exits:__init__:87 | ExitManager initialized
2025-09-29 23:44:04.391 | INFO     | infra.metrics:__init__:105 | MetricsCollector initialized
2025-09-29 23:44:04.391 | INFO     | infra.persistence:__init__:39 | StateManager initialized: data\bot_state.json
2025-09-29 23:44:04.391 | INFO     | runner.live:__init__:75 | Live trading engine initialized
2025-09-29 23:44:04.392 | INFO     | runner.live:start:85 | Starting live trading engine...
2025-09-29 23:44:04.392 | INFO     | runner.live:_initialize_components:154 | Initializing trading components...
2025-09-29 23:44:06.443 | ERROR    | runner.live:start:106 | Failed to start live trading engine: 'PositionManager' object has no attribute 'get_position'
2025-09-29 23:44:06.443 | ERROR    | runner.live:run_live_trading:614 | Live trading session failed: 'PositionManager' object has no attribute 'get_position'
2025-09-29 23:44:06.444 | INFO     | runner.live:run_live_trading:617 | Live trading session ended
2025-09-29 23:46:41.739 | INFO     | infra.logging:setup_structured_logging:378 | Structured logging initialized
2025-09-29 23:46:41.739 | INFO     | runner.paper:run_paper_trading:712 | Starting paper trading session
2025-09-29 23:46:41.740 | INFO     | strategy.exits:__init__:87 | ExitManager initialized
2025-09-29 23:46:41.741 | INFO     | infra.metrics:__init__:105 | MetricsCollector initialized
2025-09-29 23:46:41.741 | INFO     | infra.persistence:__init__:39 | StateManager initialized: data\bot_state.json
2025-09-29 23:46:41.741 | INFO     | runner.paper:__init__:81 | Paper trading engine initialized
2025-09-29 23:46:41.742 | INFO     | runner.paper:start:94 | Starting paper trading engine...
2025-09-29 23:46:41.742 | INFO     | runner.paper:_initialize_components:164 | Initializing paper trading components...
2025-09-29 23:46:41.743 | DEBUG    | runner.paper:_initialize_components:167 | Initializing client: MockBinanceClient
2025-09-29 23:46:41.743 | DEBUG    | runner.paper:_initialize_components:171 | Initializing position manager: PositionManager
2025-09-29 23:46:41.743 | DEBUG    | runner.paper:_initialize_components:172 | PositionManager has initialize method: True
2025-09-29 23:46:41.743 | DEBUG    | runner.paper:_initialize_components:182 | Initializing signal generator: SignalGenerator
2025-09-29 23:46:41.743 | DEBUG    | runner.paper:_initialize_components:186 | Starting metrics collection: MetricsCollector
2025-09-29 23:46:41.744 | INFO     | infra.metrics:start:118 | Metrics collection started
2025-09-29 23:46:41.744 | INFO     | runner.paper:_initialize_components:189 | All components initialized successfully
2025-09-29 23:46:41.753 | INFO     | infra.persistence:load_state:101 | State loaded: data\bot_state_paper.json (saved: 2025-09-29T17:44:00.673530)
2025-09-29 23:46:41.753 | INFO     | runner.paper:_load_state:643 | Paper trading state loaded successfully
2025-09-29 23:46:41.754 | INFO     | runner.paper:start:106 | Paper trading engine started successfully
2025-09-29 23:46:41.754 | INFO     | runner.paper:_run_trading_loop:201 | Starting paper trading loop
2025-09-29 23:51:21.845 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.5%, Memory 49.8%, Disk 34.0%
2025-09-29 23:56:32.035 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.6%, Memory 49.0%, Disk 34.0%
2025-09-29 23:56:43.141 | INFO     | runner.paper:_log_status:628 | Paper trading status
2025-09-30 00:01:42.161 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.2%, Memory 49.3%, Disk 34.0%
2025-09-30 00:06:43.521 | INFO     | runner.paper:_log_status:628 | Paper trading status
2025-09-30 00:06:52.323 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.7%, Memory 49.3%, Disk 34.0%
2025-09-30 00:12:02.465 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.0%, Memory 49.3%, Disk 34.0%
2025-09-30 00:16:43.648 | INFO     | runner.paper:_log_status:628 | Paper trading status
2025-09-30 00:17:12.654 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.6%, Memory 49.3%, Disk 34.0%
2025-09-30 00:22:22.879 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.1%, Memory 49.3%, Disk 34.0%
2025-09-30 00:26:44.116 | INFO     | runner.paper:_log_status:628 | Paper trading status
2025-09-30 00:27:33.047 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.2%, Memory 49.2%, Disk 34.0%
2025-09-30 00:32:43.189 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 3.8%, Memory 49.5%, Disk 34.0%
2025-09-30 00:36:44.553 | INFO     | runner.paper:_log_status:628 | Paper trading status
2025-09-30 00:37:53.350 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.0%, Memory 49.4%, Disk 34.0%
2025-09-30 00:38:24.361 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.1%, Memory 49.4%, Disk 34.0%
2025-09-30 00:38:55.390 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.0%, Memory 49.4%, Disk 34.0%
2025-09-30 00:39:26.403 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.1%, Memory 49.3%, Disk 34.0%
2025-09-30 00:39:57.415 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.2%, Memory 49.3%, Disk 34.0%
2025-09-30 00:40:28.427 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.8%, Memory 49.2%, Disk 34.0%
2025-09-30 00:40:59.440 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.3%, Memory 49.2%, Disk 34.0%
2025-09-30 00:41:30.455 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.2%, Memory 48.4%, Disk 34.0%
2025-09-30 00:42:01.469 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.4%, Memory 48.5%, Disk 34.0%
2025-09-30 00:42:32.473 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 7.0%, Memory 49.8%, Disk 34.0%
2025-09-30 00:43:03.484 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 4.1%, Memory 48.4%, Disk 34.0%
2025-09-30 00:43:34.495 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 4.4%, Memory 48.6%, Disk 34.0%
2025-09-30 00:43:43.380 | INFO     | runner.paper:stop:121 | Stopping paper trading engine...
2025-09-30 00:43:43.384 | DEBUG    | infra.persistence:save_state:69 | State saved: data\bot_state_paper.json
2025-09-30 00:43:43.384 | DEBUG    | runner.paper:_save_state:662 | Paper trading state saved successfully
2025-09-30 00:43:43.384 | INFO     | infra.metrics:stop:123 | Metrics collection stopped
2025-09-30 00:43:43.385 | INFO     | runner.paper:_log_final_stats:693 | Paper trading session summary
2025-09-30 00:43:43.385 | INFO     | runner.paper:stop:139 | Paper trading engine stopped
2025-09-30 00:43:43.386 | INFO     | runner.paper:run_paper_trading:725 | Paper trading session ended
2025-09-30 00:44:02.429 | INFO     | infra.logging:setup_structured_logging:378 | Structured logging initialized
2025-09-30 00:44:02.429 | INFO     | runner.paper:run_paper_trading:712 | Starting paper trading session
2025-09-30 00:44:02.430 | INFO     | strategy.exits:__init__:87 | ExitManager initialized
2025-09-30 00:44:02.430 | INFO     | infra.metrics:__init__:105 | MetricsCollector initialized
2025-09-30 00:44:02.431 | INFO     | infra.persistence:__init__:39 | StateManager initialized: data\bot_state.json
2025-09-30 00:44:02.431 | INFO     | runner.paper:__init__:81 | Paper trading engine initialized
2025-09-30 00:44:02.431 | INFO     | runner.paper:start:94 | Starting paper trading engine...
2025-09-30 00:44:02.433 | INFO     | runner.paper:_initialize_components:164 | Initializing paper trading components...
2025-09-30 00:44:02.433 | DEBUG    | runner.paper:_initialize_components:167 | Initializing client: MockBinanceClient
2025-09-30 00:44:02.434 | DEBUG    | runner.paper:_initialize_components:171 | Initializing position manager: PositionManager
2025-09-30 00:44:02.434 | DEBUG    | runner.paper:_initialize_components:172 | PositionManager has initialize method: True
2025-09-30 00:44:02.434 | DEBUG    | runner.paper:_initialize_components:182 | Initializing signal generator: SignalGenerator
2025-09-30 00:44:02.434 | DEBUG    | runner.paper:_initialize_components:186 | Starting metrics collection: MetricsCollector
2025-09-30 00:44:02.434 | INFO     | infra.metrics:start:118 | Metrics collection started
2025-09-30 00:44:02.435 | INFO     | runner.paper:_initialize_components:189 | All components initialized successfully
2025-09-30 00:44:02.441 | INFO     | infra.persistence:load_state:101 | State loaded: data\bot_state_paper.json (saved: 2025-09-29T18:43:43.380193)
2025-09-30 00:44:02.442 | INFO     | runner.paper:_load_state:643 | Paper trading state loaded successfully
2025-09-30 00:44:02.442 | INFO     | runner.paper:start:106 | Paper trading engine started successfully
2025-09-30 00:44:02.442 | INFO     | runner.paper:_run_trading_loop:201 | Starting paper trading loop
2025-09-30 00:44:15.301 | INFO     | runner.paper:stop:121 | Stopping paper trading engine...
2025-09-30 00:44:15.303 | DEBUG    | infra.persistence:save_state:69 | State saved: data\bot_state_paper.json
2025-09-30 00:44:15.303 | DEBUG    | runner.paper:_save_state:662 | Paper trading state saved successfully
2025-09-30 00:44:15.303 | INFO     | infra.metrics:stop:123 | Metrics collection stopped
2025-09-30 00:44:15.304 | INFO     | runner.paper:_log_final_stats:693 | Paper trading session summary
2025-09-30 00:44:15.304 | INFO     | runner.paper:stop:139 | Paper trading engine stopped
2025-09-30 00:44:15.304 | INFO     | runner.paper:run_paper_trading:725 | Paper trading session ended
2025-09-30 00:44:19.252 | INFO     | infra.logging:setup_structured_logging:378 | Structured logging initialized
